
https://www.wikidata.org/entity/P527,,edm:ProvidedCHO
https://www.wikidata.org/entity/P361,,edm:ProvidedCHO
https://www.wikidata.org/entity/P138,,edm:ProvidedCHO
https://www.wikidata.org/entity/P737,,edm:ProvidedCHO
https://www.wikidata.org/entity/P840,,edm:ProvidedCHO
https://www.wikidata.org/entity/P935,,edm:ProvidedCHO
http://www.wikidata.org/prop/P1997,,edm:ProvidedCHO
http://schema.org/description,,edm:ProvidedCHO
http://www.w3.org/2000/01/rdf-schema#label,,edm:ProvidedCHO
http://www.w3.org/2004/02/skos/core#altLabel,,edm:ProvidedCHO
http://www.wikidata.org/entity/P17,,edm:ProvidedCHO
http://www.wikidata.org/entity/P18,,edm:ProvidedCHO
http://www.wikidata.org/entity/P50,,edm:ProvidedCHO
http://www.wikidata.org/entity/P57,,edm:ProvidedCHO
http://www.wikidata.org/entity/P98,,edm:ProvidedCHO
http://www.wikidata.org/entity/P106,,edm:ProvidedCHO
http://www.wikidata.org/entity/P110,,edm:ProvidedCHO
http://www.wikidata.org/entity/P123,,edm:ProvidedCHO
http://www.wikidata.org/entity/P135,,edm:ProvidedCHO
http://www.wikidata.org/entity/P136,,edm:ProvidedCHO
http://www.wikidata.org/entity/P138,,edm:ProvidedCHO
http://www.wikidata.org/entity/P144,,edm:ProvidedCHO
http://www.wikidata.org/entity/P149,,edm:ProvidedCHO
http://www.wikidata.org/entity/P155,,edm:ProvidedCHO
http://www.wikidata.org/entity/P156,,edm:ProvidedCHO
http://www.wikidata.org/entity/P161,,edm:ProvidedCHO
http://www.wikidata.org/entity/P166,,edm:ProvidedCHO
http://www.wikidata.org/entity/P179,,edm:ProvidedCHO
http://www.wikidata.org/entity/P180,,edm:ProvidedCHO
http://www.wikidata.org/entity/P212,,edm:ProvidedCHO
http://www.wikidata.org/entity/P214,,edm:ProvidedCHO
http://www.wikidata.org/entity/P227,,edm:ProvidedCHO
http://www.wikidata.org/entity/P243,,edm:ProvidedCHO
http://www.wikidata.org/entity/P244,,edm:ProvidedCHO
http://www.wikidata.org/entity/P268,,edm:ProvidedCHO
http://www.wikidata.org/entity/P269,,edm:ProvidedCHO
http://www.wikidata.org/entity/P275,,edm:ProvidedCHO
http://www.wikidata.org/entity/P291,,edm:ProvidedCHO
http://www.wikidata.org/entity/P345,,edm:ProvidedCHO
http://www.wikidata.org/entity/P349,,edm:ProvidedCHO
http://www.wikidata.org/entity/P357,,edm:ProvidedCHO
http://www.wikidata.org/entity/P361,,edm:ProvidedCHO
http://www.wikidata.org/entity/P364,,edm:ProvidedCHO
http://www.wikidata.org/entity/P373,,edm:ProvidedCHO
http://www.wikidata.org/entity/P392,,edm:ProvidedCHO
http://www.wikidata.org/entity/P407,,edm:ProvidedCHO
http://www.wikidata.org/entity/P409,,edm:ProvidedCHO
http://www.wikidata.org/entity/P435,,edm:ProvidedCHO
http://www.wikidata.org/entity/P436,,edm:ProvidedCHO
http://www.wikidata.org/entity/P437,,edm:ProvidedCHO
http://www.wikidata.org/entity/P495,,edm:ProvidedCHO
http://www.wikidata.org/entity/P508,,edm:ProvidedCHO
http://www.wikidata.org/entity/P527,,edm:ProvidedCHO
http://www.wikidata.org/entity/P571,,edm:ProvidedCHO
http://www.wikidata.org/entity/P577,,edm:ProvidedCHO
http://www.wikidata.org/entity/P625,,edm:ProvidedCHO
http://www.wikidata.org/entity/P641,,edm:ProvidedCHO
http://www.wikidata.org/entity/P646,,edm:ProvidedCHO
http://www.wikidata.org/entity/P648,,edm:ProvidedCHO
http://www.wikidata.org/entity/P655,,edm:ProvidedCHO
http://www.wikidata.org/entity/P674,,edm:ProvidedCHO
http://www.wikidata.org/entity/P691,,edm:ProvidedCHO
http://www.wikidata.org/entity/P724,,edm:ProvidedCHO
http://www.wikidata.org/entity/P725,,edm:ProvidedCHO
http://www.wikidata.org/entity/P736,,edm:ProvidedCHO
http://www.wikidata.org/entity/P747,,edm:ProvidedCHO
http://www.wikidata.org/entity/P767,,edm:ProvidedCHO
http://www.wikidata.org/entity/P840,,edm:ProvidedCHO
http://www.wikidata.org/entity/P856,,edm:ProvidedCHO
http://www.wikidata.org/entity/P902,,edm:ProvidedCHO
http://www.wikidata.org/entity/P906,,edm:ProvidedCHO
http://www.wikidata.org/entity/P910,,edm:ProvidedCHO
http://www.wikidata.org/entity/P921,,edm:ProvidedCHO
http://www.wikidata.org/entity/P935,,edm:ProvidedCHO
http://www.wikidata.org/entity/P950,,edm:ProvidedCHO
http://www.wikidata.org/entity/P957,,edm:ProvidedCHO
http://www.wikidata.org/entity/P989,,edm:ProvidedCHO
http://www.wikidata.org/entity/P1085,,edm:ProvidedCHO
http://www.wikidata.org/entity/P1104,,edm:ProvidedCHO
http://www.wikidata.org/entity/P1149,,edm:ProvidedCHO
http://www.wikidata.org/entity/P1150,,edm:ProvidedCHO
http://www.wikidata.org/entity/P1296,,edm:ProvidedCHO
http://www.wikidata.org/entity/P1434,,edm:ProvidedCHO
http://www.wikidata.org/entity/P1476,,edm:ProvidedCHO
http://www.wikidata.org/entity/P1680,,edm:ProvidedCHO
,,
http://schema.org/description,skos:note,edm:Timespan
http://www.w3.org/2000/01/rdf-schema#label,skos:prefLabel,edm:Timespan
http://www.w3.org/2004/02/skos/core#altLabel,skos:altLabel,edm:Timespan
http://www.wikidata.org/entity/P17,,edm:Timespan
http://www.wikidata.org/entity/P18,,edm:Timespan
http://www.wikidata.org/entity/P31,,edm:Timespan
http://www.wikidata.org/entity/P61,,edm:Timespan
http://www.wikidata.org/entity/P131,,edm:Timespan
http://www.wikidata.org/entity/P138,,edm:Timespan
http://www.wikidata.org/entity/P227,owl:sameAs or skos:exactMatch if URi,edm:Timespan
http://www.wikidata.org/entity/P276,,edm:Timespan
http://www.wikidata.org/entity/P279,skos:narrower,edm:Timespan
http://www.wikidata.org/entity/P349,,edm:Timespan
http://www.wikidata.org/entity/P361,,edm:Timespan
http://www.wikidata.org/entity/P373,,edm:Timespan
http://www.wikidata.org/entity/P461,,edm:Timespan
http://www.wikidata.org/entity/P508,,edm:Timespan
http://www.wikidata.org/entity/P580,edm:begin,edm:Timespan
http://www.wikidata.org/entity/P582,edm:end,edm:Timespan
http://www.wikidata.org/entity/P585,,edm:Timespan
http://www.wikidata.org/entity/P625,,edm:Timespan
http://www.wikidata.org/entity/P646,,edm:Timespan
http://www.wikidata.org/entity/P691,,edm:Timespan
http://www.wikidata.org/entity/P710,,edm:Timespan
http://www.wikidata.org/entity/P805,,edm:Timespan
http://www.wikidata.org/entity/P828,,edm:Timespan
http://www.wikidata.org/entity/P910,,edm:Timespan
http://www.wikidata.org/entity/P921,,edm:Timespan
http://www.wikidata.org/entity/P935,,edm:Timespan
http://www.wikidata.org/entity/P1036,,edm:Timespan
http://www.wikidata.org/entity/P1120,,edm:Timespan
http://www.wikidata.org/entity/P1269,,edm:Timespan
http://www.wikidata.org/entity/P1339,,edm:Timespan
http://www.wikidata.org/entity/P1346,,edm:Timespan

rdfs:label,skos:prefLabel,edm:Agent,,,
P1559,skos:prefLabel,edm:Agent,,,
skos:altLabel,skos:altLabel,edm:Agent,,,
P742,skos:altLabel,edm:Agent,,,
P1477,skos:altLabel,edm:Agent,,,
P2562,skos:altLabel,edm:Agent,,,
P18,foaf:depiction,edm:Agent,,,
schema:description,skos:note or rdaGr2:biographicalInformation,edm:Agent,,,
P19,rdaGr2:placeOfBirth,edm:Agent,,,
P20,rdaGr2:placeOfDeath,edm:Agent,,,
P21,rdaGr2:gender,edm:Agent,,,
P569,rdaGr2:dateOfBirth,edm:Agent,,,
P570,rdaGr2:dateOfDeath,edm:Agent,,,
P39,rdaGr2:professionOrOccupation,edm:Agent,,,
P97,rdaGr2:professionOrOccupation,edm:Agent,,,
P101,rdaGr2:professionOrOccupation,edm:Agent,,,
P106,rdaGr2:professionOrOccupation,edm:Agent,,,
P410,rdaGr2:professionOrOccupation,edm:Agent,,,
P7,edm:isRelatedTo,edm:Agent,,,
P9,edm:isRelatedTo,edm:Agent,,,
P22,edm:isRelatedTo,edm:Agent,,,
P25,edm:isRelatedTo,edm:Agent,,,
P26,edm:isRelatedTo,edm:Agent,,,
P40,edm:isRelatedTo,edm:Agent,,,
P53,edm:isRelatedTo,edm:Agent,,,
P451,edm:isRelatedTo,edm:Agent,,,
P3373,edm:isRelatedTo,edm:Agent,,,
P361,dcterms:isPartOf,edm:Agent,,,
P463,dcterms:isPartOf,edm:Agent,,,
P527,dcterms:hasPart,edm:Agent,,,
P737,edm:isRelatedTo,edm:Agent,,,
P1327,edm:isRelatedTo,edm:Agent,,,
P1775,edm:isRelatedTo,edm:Agent,,,
P1780,edm:isRelatedTo,edm:Agent,,,
P135,edm:hasMet,edm:Agent,,,
P136,edm:hasMet,edm:Agent,,,
P1066,edm:hasMet,edm:Agent,,,
P607,edm:hasMet,edm:Agent,,,
P1303,edm:hasMet,edm:Agent,,,
P641,edm:hasMet,edm:Agent,,,
P2416,edm:hasMet,edm:Agent,,,
P2650,edm:hasMet,edm:Agent,,,
P17,edm:hasMet,edm:Agent,,,
P551,edm:hasMet,edm:Agent,,,
P740,edm:hasMet,edm:Agent,,,
P937,edm:hasMet,edm:Agent,,,
P800,edm:hasMet,edm:Agent,,,
P1283,edm:hasMet,edm:Agent,,,
P1455,edm:hasMet,edm:Agent,,,
rdfs:label,skos:prefLabel,edm:Agent,,,
skos:altLabel,skos:altLabel,edm:Agent,,,
P18,foaf:depiction,edm:Agent,,,
P154,foaf:depiction,edm:Agent,,,
schema:description,skos:note,edm:Agent,,,
P571,rdaGr2:dateOfEstablishment,edm:Agent,,,
P576,rdaGr2:dateOfTermination,edm:Agent,,,
P361,dcterms:isPartOf,edm:Agent,,,
P463,dcterms:isPartOf,edm:Agent,,,
P527,dcterms:hasPart,edm:Agent,,,
owl:sameAs,owl:sameAs,edm:Agent,,,
wdt:P2888,skos:exactMatch,edm:Agent,,,
,,,,,
rdfs:label,skos:prefLabel,skos:Concept,,,
skos:altLabel,skos:altLabel,skos:Concept,,,
P18,foaf:depiction,skos:Concept,,,
schema:description,skos:note,skos:Concept,,,
P31,skos:broader,skos:Concept,,,
P279,skos:broader,skos:Concept,,,
P2445,skos:broader,skos:Concept,,,
P135,skos:related,skos:Concept,,,
P136,skos:related,skos:Concept,,,
P144,skos:related,skos:Concept,,,
P155,skos:related,skos:Concept,,,
P156,skos:related,skos:Concept,,,
P361,skos:related,skos:Concept,,,
P527,skos:related,skos:Concept,,,
P425,skos:related,skos:Concept,,,
P737,skos:related,skos:Concept,,,
P1535,skos:related,skos:Concept,,,
P1557,skos:related,skos:Concept,,,
P2283,skos:related,skos:Concept,,,
P2579,skos:related,skos:Concept,,,
P2670,skos:related,skos:Concept,,,
P61,skos:related,skos:Concept,,,
owl:sameAs,skos:exactMatch,skos:Concept,,,
P1709,skos:exactMatch,skos:Concept,,,
P2888,skos:exactMatch,skos:Concept,,,
,,,,,
rdfs:label,skos:prefLabel,edm:Place,,,
skos:altLabel,skos:altLabel,edm:Place,,,
schema:description,skos:note,edm:Place,,,
wdt:P30,dcterms:isPartOf,edm:Place,,,
wdt:P31,dcterms:isPartOf,edm:Place,,,
wdt:P18,foaf:depiction,edm:Place,,,
wdt:P625,wgs84_pos:lat and wgs84_pos:long,edm:Place,,,
wdt:P2044,wgs84_pos:alt,edm:Place,,,
wdt:P214,owl:sameAs,edm:Place,,,
wdt:P227,owl:sameAs,edm:Place,,,
wdt:P244,owl:sameAs,edm:Place,,,
wdt:P268,owl:sameAs,edm:Place,,,
wdt:P349,owl:sameAs,edm:Place,,,
wdt:P508,owl:sameAs,edm:Place,,,
wdt:P646,owl:sameAs,edm:Place,,,
wdt:P1584,owl:sameAs,edm:Place,,,
wdt:P1936,owl:sameAs,edm:Place,,,
wdt:P1566,owl:sameAs,edm:Place,,,
wdt:P1667,owl:sameAs,edm:Place,,,
wdt:P2163,owl:sameAs,edm:Place,,,
wdt:P3120,owl:sameAs,edm:Place,,,
wdt:P3916,owl:sameAs,edm:Place,,,
,,,,,
P213,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P214,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P227,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P244,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P245,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P268,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P269,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P349,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P486,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P508,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P646,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P648,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P672,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P906,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P950,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1006,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1014,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1015,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1036,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1256,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1260,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1422,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1566,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1584,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1667,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1802,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1936,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P2163,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P2347,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P2452,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P2581,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P2639,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P2671,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P2799,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P2950,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P3120,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P3348,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P3832,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P3763,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P3911,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P3916,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P4104,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P4307,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P4953,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P5034,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P5429,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P5587,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P5748,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P6293,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P434,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P839,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1051,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1149,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1150,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1617,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1741,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1900,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1938,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P3040,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P5739,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P650,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P691,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P396,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P409,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P640,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P651,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P781,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P949,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1003,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1005,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1017,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1207,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1273,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1368,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P1762,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
P5324,skos:exactMatch,skos:Concept,edm:Place,edm:Agent,
